timestamp,open,high,low,close,volume
2023-01-01,92.53178978941536,62.68806987951513,73.39784382238706,51.99603789265937,476
2023-01-02,50.25119108207221,56.962921670690676,42.04819920651301,72.82320640093654,986
2023-01-03,64.4570844277004,82.94197226812895,41.30867299239997,25.83779755243042,506
2023-01-04,34.61146126587074,51.05634450347562,79.11687854880977,69.67518423506031,662
2023-01-05,58.57964781791105,58.46297642308422,-1.008179574878083,71.71559229177095,868
2023-01-06,25.451548535113933,89.72611175178892,42.61274081615793,58.57818661355798,242
2023-01-07,72.76324236814895,60.020464080502364,28.978089697259307,55.998029276294794,307
2023-01-08,99.42127769162357,6.3881168827573065,92.50912541103416,46.83525957250422,213
2023-01-09,36.19735418349622,57.46144218730729,24.92221027625195,5.106538118527448,795
2023-01-10,12.682363776800877,5.167420878590052,7.357313266588022,20.450810179932468,686
2023-01-11,75.99761635071684,46.158229994198315,69.83813418795006,50.460330941702736,920
2023-01-12,97.63334972840386,23.77868956675274,30.400769812860375,73.77738840983196,377
2023-01-13,6.7271284063007535,77.04382608865836,28.585958987421407,81.2024514090943,525
2023-01-14,61.37540653396164,101.36472356087233,38.95865880261047,77.77709566529197,689
2023-01-15,60.169097757444455,73.01534138964934,39.21337613225303,66.19156672655441,400
2023-01-16,0.3961958689483236,24.71136912365463,3.8714904606794764,42.31218481317902,409
2023-01-17,14.174815113381545,71.67063100815429,33.9483883835217,21.28023967280246,746
2023-01-18,81.27877048429913,21.103683516109278,82.76032516532082,98.11071647543626,582
2023-01-19,77.12536648419737,86.74262069852512,50.88010083026067,56.596167681089405,648
2023-01-20,19.068466822824092,44.00278156287317,40.40711392316082,85.34797223377781,987
2023-01-21,50.681849589793934,69.09552276618008,56.81412409020914,54.08689134821961,922
2023-01-22,55.77435739269956,101.35331018579294,22.576775560737378,57.54082152670749,254
2023-01-23,98.61483571041708,40.743334174248474,27.967880640079194,96.36584198917296,925
2023-01-24,7.271378805621531,33.87163263783995,51.71814804755774,64.53883785227794,835
2023-01-25,16.206650904211727,72.44275736490984,6.925304658914349,60.129567059402,977
2023-01-26,32.20528319371033,41.290924885975265,12.87040435974857,25.87323055445987,539
2023-01-27,53.408361693008146,9.085924843985023,32.3470349622014,41.77420764037196,963
2023-01-28,19.441290230383057,80.58470813711814,79.29179776433584,3.8512535567604034,484
2023-01-29,79.79958942182974,21.23909450226938,57.24905230552642,62.50441743828156,123
2023-01-30,65.62659636615417,62.0064169660102,86.06650969713725,95.28645966835785,725
2023-01-31,16.605821152344802,52.497298151877686,73.17744268860616,80.77162215571855,511
2023-02-01,29.984452160298492,22.311303243461683,-2.518036591352475,92.39557884126849,959
2023-02-02,86.65482739912332,54.91875751289496,21.98308463975255,87.29293142798053,423
2023-02-03,11.722499126047426,104.65752015701389,56.66342830101912,80.8827598278233,714
2023-02-04,87.62233628563713,90.5068787932597,60.47260170798752,60.08173445110238,270
2023-02-05,52.90386666486796,97.50118696153096,90.5361852879629,38.8484659021434,553
2023-02-06,8.2543131999272,54.283247815055,90.1599930436835,49.29725472616916,636
2023-02-07,82.73457051431765,10.011413095111916,73.78952714763906,47.88972876105336,846
2023-02-08,41.770623043574,84.04321743345581,41.95341482698867,98.00842570701407,434
2023-02-09,28.81957423751095,6.859086868574034,2.5307099000575306,21.999828748638095,483
2023-02-10,38.57762876125362,63.281229416962574,3.431855935708853,87.76450899001367,912
2023-02-11,49.37837296161982,96.2279340059118,44.21378418754333,33.648776832102754,767
2023-02-12,75.7034439178473,84.43141774607544,61.05014587894766,9.803649567519624,714
2023-02-13,88.72935508830939,74.93535092205076,12.03673848807935,51.86723329803235,391
2023-02-14,6.181004321008999,89.7128209737981,59.358924229498015,83.08035897939571,595
2023-02-15,41.46043592627501,85.23419296697217,79.15171735429749,98.80034323150117,368
2023-02-16,38.489236243249806,46.271750702911625,-4.321076898343231,76.56803445570223,183
2023-02-17,40.75841650782564,56.49456845670801,12.287961513313721,82.38796519176684,996
2023-02-18,90.3692382758543,40.11431129496055,17.259360998995536,90.87100498878098,110
2023-02-19,27.603977311911954,6.48665016403513,-4.906428905124011,26.609392196577097,617
2023-02-20,89.08877766241774,5.143368470597927,89.9487683974227,99.19952881832414,212
2023-02-21,87.4680152275469,49.00619432991899,3.9893652793068153,81.34221321208379,745
2023-02-22,8.823543304086744,31.95013445843637,76.75040028066076,25.740213673699074,912
2023-02-23,17.902407333692526,97.81221002359992,36.848442516843676,18.395362547499595,761
2023-02-24,17.43800563550103,47.93034424608398,25.15726147714285,32.553613272486814,888
2023-02-25,56.668522386422524,19.47562454736041,11.135751930863364,82.60713416570188,889
2023-02-26,36.063676978349626,92.01623454305401,35.563530876966816,38.42880395309213,457
2023-02-27,78.45699570977975,12.491397514234777,-0.5950174814261704,65.15890761363255,591
2023-02-28,50.38677771026104,83.73238168831296,20.679031582069044,91.42895292224384,694
2023-03-01,54.86072981543471,42.0037656812227,7.59049015934478,24.76116100056378,536
2023-03-02,6.31937656844217,63.9488104954404,41.583875091097596,99.0439184778107,936
2023-03-03,18.484348610593038,66.68193048194667,67.91997805845804,59.00122876212266,163
2023-03-04,60.19915573007542,76.80294151063666,34.86913655453497,14.399762121366532,196
2023-03-05,65.64780652761002,66.08923526146077,52.80494275097141,92.22006710089839,829
2023-03-06,12.51646828841132,12.413485967324574,22.29996168737029,95.6572428008012,214
2023-03-07,40.988194003795954,71.62976478672181,76.16487997999639,36.48236884389355,637
2023-03-08,73.86506168211572,41.15181177534254,57.63309016209585,58.08645019769635,833
2023-03-09,67.82186399162946,97.82692498127581,86.40673113929007,25.492902455199072,821
2023-03-10,47.2160212690353,56.701314115799754,-2.7905036867350974,7.495816344432116,756
2023-03-11,61.39269442427471,20.511511522207332,49.334318115648514,25.739806115805266,342
2023-03-12,70.10287630188668,42.504890261979625,58.30858813597655,54.65123714536827,514
2023-03-13,48.02305688469784,5.583018109181044,17.025211883219754,52.590037702432234,445
2023-03-14,1.2188905350957846,53.446719480777,92.74561847841444,14.920469284750427,190
2023-03-15,80.96395532621946,98.93649822547174,40.22620323242072,94.81879794246778,437
2023-03-16,95.58763070613456,58.5811131863519,29.86666270190998,21.13408536040057,835
2023-03-17,41.392835733514175,55.72821326605715,64.36802803328422,60.37457751668624,708
2023-03-18,64.89999315514058,90.14205847165549,-1.7421773164258814,89.25627267798771,853
2023-03-19,4.4000195683310706,65.60233113425713,7.885803076424928,3.3599769058137774,948
2023-03-20,40.55310601193389,64.55659729146711,3.8005121185691806,48.058101422081265,937
2023-03-21,11.442858857647842,72.34278240693402,4.944443830073501,93.75908342220836,714
2023-03-22,59.69172902399269,53.45188867442802,13.23774564663012,11.556962656047432,672
2023-03-23,28.989594114978836,56.5665919006826,89.88346464606823,12.83857748693965,149
2023-03-24,1.5443627558945905,84.01310860205723,9.652759084012413,48.459118741325604,448
2023-03-25,16.998085535542838,84.4853541874374,68.36419462295747,38.64707399838009,855
2023-03-26,55.72623045210056,39.519823995914415,75.99321109937651,80.60376659320538,743
2023-03-27,20.16342056912659,76.1487869868651,50.08465035892127,31.396358968667258,341
2023-03-28,96.03897994382628,42.457229975313645,7.661648353128941,90.83120319617942,695
2023-03-29,84.60698886980592,41.80437342704025,-2.2510454188629025,67.10428845479979,522
2023-03-30,42.489371151498254,9.988793099728639,25.366449631705994,33.905320330406916,797
2023-03-31,8.591551408580067,23.49326943989841,70.25854385092632,14.658514003244616,202
2023-04-01,66.97994914341939,34.82863889300474,39.18808584363927,13.720196127572692,844
2023-04-02,72.98408178519936,34.71143341855993,11.425380422638412,25.862361274127277,600
2023-04-03,64.81260171908654,36.72193503256523,90.84784864893746,86.41967547255801,117
2023-04-04,24.754089768029573,59.303672156865126,52.68817596917179,2.6333039530050617,267
2023-04-05,90.85526531061159,31.896451079807704,57.46869493403637,91.29328794388772,249
2023-04-06,30.6757367359225,74.55428802025565,35.722383778771366,72.21949274468143,241
2023-04-07,11.701363720020286,52.69419569882592,46.099758716274366,21.109921121594656,967
2023-04-08,4.189150534804254,81.09343992829467,-3.3065831715716154,87.05764702063536,954
2023-04-09,35.258574657333995,102.48062602773466,13.528872459151714,14.20683560670325,568
2023-04-10,59.84679655984512,9.242471991277197,5.980679458296095,6.172113300577998,849
